industry,weighted_score,environment_score_norm,social_score_norm,governance_score_norm,env_social_interaction,env_gov_interaction,social_gov_interaction,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,total_grade,total_level,buy_signal
44,2.194045328210791,1.994394690342298,1.9449148212650154,0.7923203350986391,3.878927792698986,1.580199469370956,1.5409955629230068,4,0,4,1,1,2,0,0,1
27,0.6764863554383032,0.7254584657491813,0.17229791592459015,0.4518872282378385,0.1249949817384346,0.32782541528907244,0.07785922765831918,3,1,3,3,1,2,3,0,0
21,-0.9513113494031448,-1.2400134038651571,-0.8807418298221972,0.5582725741318387,1.0921316743242497,-0.6922654749337847,-0.4916940084804239,0,2,2,3,1,2,2,1,0
43,-1.0499965160485016,-1.2055314412403442,0.17229791592459015,-1.675819689642165,-0.2077105549072788,2.0202533257132655,-0.2887402399907385,0,2,3,3,0,2,1,1,0
11,-1.482258585994436,-1.412423216989222,-1.2493057408335728,-1.3566636519601645,1.764548433471258,1.9161832396739216,1.6948876887740736,0,2,2,3,0,2,1,1,0
39,0.015155471985943627,-0.06762667462151666,0.17229791592459015,0.6646579200258389,-0.011651935098197692,-0.04494860489220145,0.11451917442322496,1,2,3,3,1,2,3,0,0
35,0.831186012595846,0.7599404283739942,0.5408618269359657,0.7710432659198391,0.41102276845285896,0.5859469497980061,0.4170278694520778,3,1,3,3,1,2,3,0,0
39,0.6699897819093763,0.6564945404995554,0.24250056564104264,0.5582725741318387,0.15920029741139854,0.3665028970281854,0.13538141500885179,3,1,3,3,1,2,3,0,0
36,-1.239836730021598,-1.1710494786155312,-0.8982924922513102,-0.9311222683841639,1.051944954695143,1.0903902469185858,0.836420143057504,0,2,2,3,0,2,1,1,0
18,-0.04666348550024014,-0.5779597214687484,0.9971790500929069,0.6646579200258389,-0.5763293260461676,-0.3841455063301315,0.6627829533280933,1,2,3,3,1,2,3,0,0
35,0.8546345826768122,0.932350241498059,0.43555785236128697,0.4518872282378385,0.4060924688354218,0.4213171663774372,0.19682303064076764,3,1,3,3,1,2,3,0,0
26,1.215295922493578,0.8633863162484331,0.9094257379473413,2.260438108435842,0.7851857377878678,1.9516313315499976,2.055700594848558,3,1,3,3,1,2,0,0,1
34,-0.026767729067905116,-0.10210863724632961,0.1371965910663639,0.5582725741318387,-0.014008956948628377,-0.05700445175660258,0.0765930940567322,1,2,3,3,1,2,3,0,0
13,0.6289801615080337,0.6564945404995554,0.1371965910663639,0.4518872282378385,0.09006881301021796,0.29666149825961746,0.06199738726065938,3,1,3,3,1,2,3,0,0
9,1.2494029335204382,1.2288951200714504,1.2779896489587168,0.6646579200258389,1.5705152431071931,0.8167948744365938,0.8494259418914527,3,1,3,3,1,2,0,0,1
16,1.3717212319947425,1.3806157556206273,0.5408618269359657,0.7710432659198391,0.7467223598815513,1.064514481194115,0.4170278694520778,4,0,3,3,1,2,0,0,1
17,0.27777761127528544,1.001314166747685,-0.7052352055310659,-0.8247369224901637,-0.7061620021874716,-0.8258207643292884,0.5816335130414094,3,1,2,3,0,2,3,0,0
35,-1.43886811904414,-1.1710494786155312,-1.4774643524120432,-1.4630489978541648,1.7301838595651566,1.7133027661260951,2.161602740161692,0,2,2,3,0,2,1,1,0
44,1.5204318604303075,1.1806203723967124,2.0502187958396942,0.6646579200258389,2.420530078238999,0.7847086810573302,1.3626941604406912,3,1,4,1,1,2,0,0,0
35,-0.44824216484435925,-0.1917617400708433,0.20739924078281638,-1.4630489978541648,-0.03977123930188468,0.28055682163741813,-0.30343525138301414,1,2,3,3,0,2,2,1,0
4,-0.6627767406972921,-0.6331308616684491,0.1371965910663639,-1.3566636519601645,-0.08686339591982083,0.8589456269598039,-0.1861296282725785,1,2,3,3,0,2,2,1,0
44,1.7847611958884722,1.7116425968188318,1.5412495853954136,0.6646579200258389,2.6380684426921537,1.1376568082292302,1.024403743669602,4,0,3,3,1,2,0,0,1
35,0.4530189909830968,1.153034802296862,-0.05586069565388044,-1.1438929601721641,-0.0644093261694372,-1.3189483931808834,0.06389865650879364,3,1,2,3,0,2,3,0,0
20,-0.3194180647537304,-0.7917478897425887,0.7163684512270969,0.5582725741318387,-0.5671832095372206,-0.4420111324700462,0.39992885929338995,0,2,3,3,1,2,3,0,0
30,-0.2815552221554602,-0.7572659271177757,0.6637164639397576,0.7710432659198391,-0.5026098634086723,-0.5838847936147046,0.5117541100008778,0,2,3,3,1,2,3,0,0
31,1.310409819315506,1.4013049331955152,0.36535520264483445,0.5582725741318387,0.5119740478348537,0.7823101121987046,0.2039677894529913,4,0,3,3,1,2,0,0,1
44,0.6844040544266808,0.7254584657491813,0.20739924078281638,0.4518872282378385,0.150459535015847,0.32782541528907244,0.09372106805597896,3,1,3,3,1,2,3,0,0
39,0.15574538351035158,0.03581921325292221,0.17229791592459015,0.4518872282378385,0.006171575793536955,0.016186244994523067,0.07785922765831918,2,1,3,3,1,2,3,0,0
39,0.6835919827355644,0.8633863162484331,0.10209526620813765,0.6646579200258389,0.0881476557978471,0.5738565531364547,0.06785842728238509,3,1,2,3,1,2,3,0,0
4,-0.12007292075962012,-0.24003648774558142,0.6812671263688707,0.19656239809223808,-0.1635289682301089,-0.047182147660909605,0.133911500100473,1,2,3,3,0,2,3,0,0
9,0.7480501732178748,0.7254584657491813,0.26005122807015574,0.7710432659198391,0.1886563649319656,0.5593598647204444,0.2005107481976778,3,1,3,3,1,2,3,0,0
35,0.7358690978511392,0.8289043536236201,0.17229791592459015,0.4518872282378385,0.14281849263016924,0.37457129083325486,0.07785922765831918,3,1,3,3,1,2,3,0,0
28,0.9075207515607224,0.932350241498059,0.5935138142233051,0.5582725741318387,0.5533627480235326,0.5205055693135628,0.33134248484925044,3,1,3,3,1,2,3,0,1
36,0.8823465291361363,0.7599404283739942,0.9971790500929069,0.4518872282378385,0.7577966744931763,0.3434073738037999,0.4506124770033244,3,1,3,3,1,2,3,0,1
13,-1.437354712710697,-1.377941254364409,-0.8807418298221972,-1.675819689642165,1.2136105017564032,2.3091810852340995,1.475964499907507,0,2,2,3,0,2,1,1,0
39,0.7440913237236849,0.6564945404995554,0.41800718993217384,0.7710432659198391,0.27441943808003283,0.5061856945653213,0.3223016289032778,3,1,3,3,1,2,3,0,0
33,0.9406126729736879,0.7254584657491813,1.1902363368131512,0.6646579200258389,0.8634670267833945,0.4821817149099871,0.7911000079654029,3,1,3,3,1,2,3,0,1
24,0.48696912452417274,0.6909765031243683,-0.284019307232351,0.5582725741318387,-0.19625066773121552,0.3857532310638576,-0.15856018975174616,3,1,2,3,1,2,3,0,0
44,0.8863053786303252,1.0357961293724978,0.3127032153574951,0.4518872282378385,0.323896780109628,0.46806304192161957,0.14130658924895836,3,1,3,3,1,2,3,0,0
8,0.6764863554383032,0.7254584657491813,0.17229791592459015,0.4518872282378385,0.1249949817384346,0.32782541528907244,0.07785922765831918,3,1,3,3,1,2,3,0,0
6,0.6408567099906007,0.6564945404995554,0.18984857835370325,0.4518872282378385,0.12463455521080825,0.29666149825961746,0.08579014785714907,3,1,3,3,1,2,3,0,1
20,0.8351448620900349,0.7599404283739942,0.5584124893650788,0.7710432659198391,0.4243602263774865,0.5859469497980061,0.43056018953047775,3,1,3,3,1,2,3,0,1
20,-1.5573383050730434,-1.343459291739596,-1.5301163396993827,-1.675819689642165,2.0556490140117156,2.2513955333299327,2.5641990895114253,0,2,2,3,0,2,1,1,0
23,1.0089282039887975,0.966832204122872,0.9094257379473413,0.6221037816682388,0.8792620907056973,0.6014699704234772,0.5657571907234697,3,1,3,3,1,2,3,0,1
35,0.8019514317156803,0.7254584657491813,0.4531085147904001,0.8348744734562391,0.32871140795773385,0.6056667546067188,0.3782887327041738,3,1,3,3,1,2,3,0,0
0,0.7081571513918156,0.7254584657491813,0.3127032153574951,0.4518872282378385,0.22685319484808422,0.32782541528907244,0.14130658924895836,3,1,3,3,1,2,3,0,0
25,-0.5699421814629275,-1.0331216281162794,0.15474725349547702,0.4518872282378385,-0.15987273447776984,-0.4668544689620285,0.06992830745948928,0,2,3,3,1,2,2,1,1
4,-0.31870750202400366,-0.6676128242932621,0.1371965910663639,0.4518872282378385,-0.09159420364522293,-0.30168570870591727,0.06199738726065938,1,2,3,3,1,2,3,0,0
24,-1.3744560689988254,-1.308977329114783,-0.9509444795386497,-1.3566636519601645,1.2447647649629492,1.7758419636499236,1.2901118104222624,0,2,2,3,0,2,1,1,0
14,0.4193641562387895,0.897868278873246,-1.1791030911171203,0.5582725741318387,-1.0586792630354531,0.5012552352778907,-0.6582609178447627,3,1,2,3,1,2,3,0,0
16,0.5600832609867841,0.897868278873246,0.33025387778660825,-0.6119662307021633,0.2965244808394773,-0.5494650662890992,-0.20210422076384355,3,1,3,3,0,2,3,0,0
39,-0.3457181138410003,-0.6538200392433369,0.8918750755182281,-0.29281019302016276,-0.5831257968754819,0.19144517189129187,-0.2611501130123646,1,2,3,3,0,2,3,0,0
20,0.9154384505491007,0.7944223909988072,0.9796283876637938,0.5582725741318387,0.7782387260181775,0.4435042331708742,0.546899661673689,3,1,3,3,1,2,3,0,1
41,-0.6674922933582028,-0.6538200392433369,-1.2142044159753465,0.5582725741318387,0.793871178902434,-0.36500979632735747,-0.6778570248288025,1,2,2,3,1,2,2,1,0
0,0.9182807014680061,0.966832204122872,0.4004565275030607,0.7710432659198391,0.3871742671411757,0.7454694602633757,0.3087693088248778,3,1,3,3,1,2,3,0,1
39,-0.7302156034094929,-1.2055314412403442,1.1726856743840381,-1.037507614278164,-1.4137094511620945,1.2507480495385863,-1.2166703163283634,0,2,3,3,0,2,2,1,0
17,0.7847964172408605,0.897868278873246,0.1371965910663639,0.5582725741318387,0.12318446708803271,0.5012552352778907,0.0765930940567322,3,1,3,3,1,2,3,0,0
21,-1.30716485568501,-0.7710587121677009,-1.6178696518449482,-1.569434343748165,1.2474724902067724,1.210126023922221,2.539140195313349,0,2,2,3,0,2,1,1,0
19,0.9931943149734306,1.1392420172469366,0.5233111645068526,0.4518872282378385,0.5961780667006302,0.514808917465802,0.23647763163491714,3,1,3,3,1,2,3,0,1
39,-1.428827959953982,-1.1020855533659053,-1.424812365124704,-1.675819689642165,1.5702651238610437,1.8468966700007652,2.387728615521601,0,2,2,3,0,2,1,1,0
20,0.33785246024305055,0.3944316245509769,0.1371965910663639,0.4518872282378385,0.054114674297161956,0.17823861354768872,0.06199738726065938,2,1,3,3,1,2,3,0,0
0,0.8563602350204327,0.8289043536236201,0.4004565275030607,0.8774286118138392,0.331940159084284,0.7273043963264207,0.3513720150188011,3,1,3,3,1,2,3,0,1
35,1.011059892177976,0.897868278873246,0.6812671263688707,1.1965846494958399,0.6116881422057401,1.0743753997689762,0.8151937856191331,3,1,3,3,1,2,0,0,1
19,1.2927472600337393,1.2426879051213755,0.5935138142233051,1.834896724859841,0.7375524384577562,2.2802039671301486,1.0890365538774145,3,1,3,3,1,2,0,0,1
23,0.7596221948162744,0.8840754938233208,0.1371965910663639,0.4518872282378385,0.12129214399787187,0.39950242445681877,0.06199738726065938,3,1,3,3,1,2,3,0,0
30,0.24018238321158691,0.6564945404995554,-0.16116467022855918,-0.5055808848081631,-0.10580372612646033,-0.33191109065749363,0.08148177657397078,3,1,2,3,0,2,3,0,0
43,0.41642039635849537,0.4978775124254158,0.24250056564104264,0.4518872282378385,0.12073557838311856,0.22498448909187113,0.10958290845363877,2,1,3,3,1,2,3,0,1
35,-0.9643044964609958,-1.2055314412403442,-0.9333938171095365,0.4518872282378385,1.1252355935848857,-0.5447642615356658,-0.4217887448679644,0,2,2,3,1,2,2,1,0
34,0.7545467467468,0.7254584657491813,0.36535520264483445,0.6646579200258389,0.2650500247642028,0.4821817149099871,0.24283622906053454,3,1,3,3,1,2,3,0,1
25,-0.777121971658824,-0.9365721327668031,-0.6876845431019528,0.5582725741318387,0.6440661792037604,-0.5228625354198694,-0.3839154200682046,0,2,2,3,1,2,2,1,0
30,-0.590788430897364,-1.1020855533659053,3.910589013325685,-1.3992177903177647,-4.309803656737667,1.542057712721773,-5.471765718066493,0,2,0,1,0,2,3,0,0
39,-0.1718240348934493,-0.550374151368898,0.3829058650739476,0.6646579200258389,-0.21074149054424765,-0.365810538684838,0.25450141584574454,1,2,3,3,1,2,3,0,0
0,0.8348403352058669,0.7599404283739942,0.7865711009435494,0.4518872282378385,0.5977471793976452,0.3434073738037999,0.3554414346173656,3,1,3,3,1,2,3,0,0
13,-0.46965132761013706,-0.34348237562002026,-1.3195083905500251,0.9838139577078394,0.45322787663667213,-0.3379227553616228,-1.2981507719357217,1,2,2,3,1,2,2,1,0
18,-1.572103244911511,-1.412423216989222,-1.5301163396993827,-1.569434343748165,2.161171842885975,2.2167055046501516,2.401417133454445,0,2,2,3,0,2,1,1,0
21,-1.4659617836477277,-1.377941254364409,-1.3195083905500251,-1.2502783060661644,1.818205046818864,1.722810057365419,1.6497527153769762,0,2,2,3,0,2,1,1,0
9,0.7200336998743827,0.6771837180744431,0.48820983964862635,0.4518872282378385,0.3306077544137845,0.30601067336845394,0.22061579123725736,3,1,3,3,1,2,3,0,0
16,-1.2653616197673485,-1.3986304319392966,-1.442363027553817,0.34550188234383833,2.017332824240867,-0.48322944693840264,-0.49833914104300137,0,2,2,3,0,2,1,1,0
28,0.8454157233651688,0.897868278873246,1.734306872115658,-0.8247369224901637,1.5571791263045287,-0.740505121119461,-1.4303469123622097,3,1,3,3,0,2,3,0,0
39,-1.3600048841319252,-1.1365675159907183,-1.0211471292551022,-1.675819689642165,1.1606026561585243,1.904682221904932,1.7112584652272733,0,2,2,3,0,2,1,1,0
29,0.022565626167374484,-0.5227885812690477,1.0322803749511331,0.8774286118138392,-0.5396643926925835,-0.458709659135027,0.9057523363960422,1,2,3,3,1,2,3,0,1
6,-0.49939345329725016,-1.1365675159907183,0.5935138142233051,0.5582725741318387,-0.6745685215379584,-0.6345144728267681,0.33134248484925044,0,2,3,3,1,2,2,1,0
8,0.6289801615080337,0.6564945404995554,0.1371965910663639,0.4518872282378385,0.09006881301021796,0.29666149825961746,0.06199738726065938,3,1,3,3,1,2,3,0,0
39,0.12441602679060297,0.7599404283739942,-0.24891798237412477,-1.569434343748165,-0.18916283815538273,-1.192676607492839,0.3906604303144518,3,1,2,3,0,2,3,0,0
39,0.907825278444891,0.7599404283739942,0.8041217633726625,0.8774286118138392,0.6110846373222728,0.6667934751294081,0.7055594425653717,3,1,3,3,1,2,3,0,1
16,0.6685686564499244,0.7254584657491813,0.1371965910663639,0.4518872282378385,0.09953042846102218,0.32782541528907244,0.06199738726065938,3,1,3,3,1,2,3,0,1
29,-0.17750853673125916,-0.4124463008696462,0.1371965910663639,0.5582725741318387,-0.056586226477247335,-0.23025745807765222,0.0765930940567322,1,2,3,3,1,2,3,0,0
16,-0.6469874831575307,-0.8262298523674017,-0.21381665751589854,0.4518872282378385,0.17666170537305212,-0.37336271787366365,-0.09662101671593859,0,2,2,3,1,2,2,1,0
41,0.3171446321195996,0.7116656806992561,-1.0737991165424414,0.4518872282378385,-0.7641859792084363,0.32159263188318143,-0.48523610645860354,3,1,2,3,1,2,3,0,0
28,0.5078799705704026,0.7254584657491813,0.18984857835370325,-0.0800395012321624,0.13772725837714078,-0.05806533376321424,-0.01519538552106551,3,1,3,3,0,2,3,0,0
20,-1.4114606994689842,-1.27449536648997,-1.1264511038297809,-1.4630489978541648,1.435656712408568,1.8646491687129272,1.6480531585898786,0,2,2,3,0,2,1,1,0
18,-0.738585478680424,-0.7227839644929628,0.11964592863725078,-0.9311222683841639,-0.08647815863587423,0.6730002445703864,-0.11140498847564674,1,2,2,3,0,2,2,1,0
21,-1.5599221695447756,-1.343459291739596,-1.6178696518449482,-1.569434343748165,2.173542016594601,2.1084711518837076,2.539140195313349,0,2,2,3,0,2,1,1,0
30,-0.33454290000076065,-0.8951937776170276,0.6988177887979838,0.7710432659198391,-0.6255773362200453,-0.6902331339249511,0.5388187501576778,0,2,3,3,1,2,3,0,0
6,-1.1299671214486013,-1.27449536648997,-1.582768326986722,0.4518872282378385,2.017230898971659,-0.5759281785651207,-0.7152327922246707,0,2,2,3,1,2,1,1,0
41,-0.11508052547673885,-0.10210863724632961,0.10209526620813765,0.6221037816682388,-0.010424808501814181,-0.06352216937193203,0.06351385119850798,1,2,2,3,1,2,3,0,0
35,-1.08017236184337,-0.9986396654914664,-0.5121779188108216,-0.9098451992053638,0.5114811855133544,0.9086075053834611,0.46600262056902064,0,2,2,3,0,2,2,1,0
31,1.0209062614327546,0.897868278873246,1.2604389865296037,0.4518872282378385,1.131708183460074,0.4057352078627098,0.5695762799857729,3,1,3,3,1,2,3,0,1
3,-1.531148993034562,-1.308977329114783,-1.4774643524120432,-1.675819689642165,1.9339673418826189,2.193609981425766,2.4759638525165126,0,2,2,3,0,2,1,1,0
37,0.9377704220547834,1.0702780919973107,0.4531085147904001,0.4518872282378385,0.4849521166776047,0.48364500043634706,0.20475395083959755,3,1,3,3,1,2,3,0,1
35,-1.0294732496730319,-1.377941254364409,-0.8807418298221972,0.4518872282378385,1.2136105017564032,-0.6226740541093031,-0.39799598427147476,0,2,2,3,1,2,1,1,0
2,-1.6060626065399866,-1.412423216989222,-1.6178696518449482,-1.675819689642165,2.285116658328074,2.3669666371382663,2.711257817836279,0,2,2,3,0,2,1,1,0
18,-1.542111960864624,-1.308977329114783,-1.5301163396993827,-1.675819689642165,2.002887599574586,2.193609981425766,2.5641990895114253,0,2,2,3,0,2,1,1,0
24,-1.0063292064762337,-1.308977329114783,-0.9158431546804234,0.4518872282378385,1.1988179265016379,-0.5915101370798482,-0.4138578246691345,0,2,2,3,1,2,2,1,0
30,-1.2820275456100185,-1.1848422636654563,-0.8456405049639709,-1.2502783060661644,1.0019506101487108,1.4813825783712464,1.0572859780872894,0,2,2,3,0,2,1,1,0
28,-0.18025850677617428,0.10478313850254811,0.18984857835370325,-1.4630489978541648,0.019892929880147944,-0.15330286577816715,-0.27775777230442344,2,1,3,3,0,2,3,0,0
20,-0.9467895865776135,-1.2813917590149326,0.27760189049926887,-0.9098451992053638,-0.35571677477272884,1.165868140241053,-0.25257474736109287,0,2,3,3,0,2,2,1,0
19,0.7333313738164022,0.7944223909988072,0.17229791592459015,0.5582725741318387,0.13687732233292435,0.4435042331708742,0.09618920104077207,3,1,3,3,1,2,3,0,0
39,-1.0256159091402322,-1.2675989739650075,-1.1791030911171203,0.5582725741318387,1.4946298684990305,-0.7076657421623224,-0.6582609178447627,0,2,2,3,1,2,2,1,0
6,-1.0386090561980839,-1.343459291739596,-1.4950150148411565,1.0901993036018396,2.0084918129785616,-1.4646383842719282,-1.6298643280541227,0,2,2,3,1,2,1,1,0
6,0.023479206819879563,-0.30900041299520736,0.5759631517941919,0.8774286118138392,-0.1779728517744266,-0.2711258034242878,0.5053665487347013,1,2,3,3,1,2,3,0,0
39,0.6527332584731679,0.6909765031243683,0.15474725349547702,0.4518872282378385,0.1069267160884049,0.31224345677434495,0.06992830745948928,3,1,3,3,1,2,3,0,0
13,-1.2926767584685137,-1.412423216989222,-0.564829906098161,-1.037507614278164,0.7977788730228846,1.4653998422095773,0.5860153283488624,0,2,2,3,0,2,1,1,0
12,1.171324086037142,1.270273475221226,1.7167562096865447,-0.03748536287456233,2.180749876586147,-0.04761666216859901,-0.06435322948725834,3,1,3,3,0,2,0,0,1
6,0.7282559257469294,0.7254584657491813,0.17229791592459015,0.7710432659198391,0.1249949817384346,0.5593598647204444,0.13284914780567783,3,1,3,3,1,2,3,0,1
24,-1.0319094647463787,-1.308977329114783,-1.0386977916842153,0.4518872282378385,1.3596318611162275,-0.5915101370798482,-0.46937426606094385,0,2,2,3,1,2,1,1,0
4,-1.4737318332377212,-1.343459291739596,-1.3546097154082515,-1.3566636519601645,1.8198630088459453,1.8226223889912563,1.8377497634864775,0,2,2,3,0,2,1,1,0
28,-1.1989009343194468,-1.2400134038651571,-0.17871533265767228,-1.4630489978541648,0.2216094079717341,1.8142003678506498,0.2614692883459811,0,2,2,3,0,2,1,1,0
16,0.401194052150076,0.31857130677638845,0.1371965910663639,1.0901993036018396,0.043706897301277324,0.34730621679514667,0.14957162803709628,2,1,3,3,1,2,3,0,0
26,-0.9377645171013507,-1.27449536648997,0.1371965910663639,-0.6545203690597634,-0.1748564196123,0.8341831776399736,-0.08979796341849794,0,2,3,3,0,2,2,1,0
6,-0.1977826447469554,-0.35727516066994547,0.5057605020777395,0.32422481316503826,-0.18069566464033665,-0.1158374722167221,0.16398010429241103,1,2,3,3,0,2,3,0,0
4,-0.4727335088014172,-0.3710679457198707,0.1371965910663639,-0.9311222683841639,-0.05090925720676481,0.3455096273433378,-0.12774680108828726,1,2,3,3,0,2,2,1,0
38,0.9873067952128419,0.897868278873246,0.5759631517941919,1.1965846494958399,0.5171390437958612,1.0743753997689762,0.6891886661121723,3,1,3,3,1,2,3,0,1
33,-1.2884133820901558,-1.377941254364409,-0.6174818933855003,-1.037507614278164,0.8508537747189265,1.4296245434310788,0.640642166066354,0,2,2,3,0,2,1,1,0
30,-1.5835276171115253,-1.377941254364409,-1.582768326986722,-1.675819689642165,2.1809617738563407,2.3091810852340995,2.6524343265063375,0,2,2,3,0,2,1,1,0
39,-0.3120725071840929,-0.40554990834468363,0.5759631517941919,-0.39919553891416293,-0.2335818034200496,0.16189371421824536,-0.22992192077518225,1,2,3,3,0,2,3,0,0
38,-0.28725818016806826,-0.1917617400708433,0.295152552928382,-0.5055808848081631,-0.0565989671358982,0.09695107021736994,-0.14922348886291956,1,2,3,3,0,2,3,0,0
11,-0.8419954260740904,-0.24003648774558142,-1.1264511038297809,-1.4630489978541648,0.2703893665804339,0.3511851428446064,1.6480531585898786,1,2,2,3,0,2,2,1,0
6,-0.9795308406694152,-1.0331216281162794,-1.3721603778373646,0.4518872282378385,1.4176085635879871,-0.4668544689620285,-0.6200617498387119,0,2,2,3,1,2,2,1,0
9,-0.29434535129053235,0.022026428202997023,-1.5125656772702696,0.4518872282378385,-0.03331641929271116,0.009953461588632079,-0.6835091114293511,2,1,2,3,1,2,3,0,0
39,0.4097946296059829,0.6909765031243683,0.26005122807015574,-0.7183515765961634,0.1796892882051138,-0.49636406041029385,-0.18680820967996484,3,1,3,3,0,2,3,0,0
35,-1.336823928585531,-1.1365675159907183,-1.5125656772702696,-0.8247369224901637,1.7191330145878887,0.9373691953404749,1.2474687617361324,0,2,2,3,0,2,1,1,0
44,-0.5214578102683602,-0.2607256653204692,0.08454460377902454,-0.9311222683841639,-0.022042948069541626,0.24276747291916562,-0.07872136325036568,1,2,2,3,0,2,2,1,0
1,-1.0661364409094267,-1.412423216989222,0.5057605020777395,-1.675819689642165,-0.7143478753707249,2.3669666371382663,-0.847563407625183,0,2,3,3,0,2,1,1,0
39,1.0435427598226044,1.1392420172469366,0.5935138142233051,0.6646579200258389,0.6761558749796817,0.7572062295893898,0.3944836572682641,3,1,3,3,1,2,0,0,1
33,-1.4507538956141062,-1.308977329114783,-1.0913497789715547,-1.675819689642165,1.4285521188081944,2.193609981425766,1.8289054478871563,0,2,2,3,0,2,1,1,0
7,-0.9862304321211198,-1.412423216989222,-0.5999312309563872,0.4518872282378385,0.8473567991997243,-0.6382560126240306,-0.27110126109019633,0,2,2,3,1,2,2,1,1
4,-1.324679765568392,-1.0676035907410923,-1.4950150148411565,-0.9736764067417639,1.596083398056266,1.0395004280573914,1.4556608476755222,0,2,2,3,0,2,1,1,0
18,-0.558397844126726,-0.9986396654914664,1.01472971252202,-0.2502560546625627,-1.013349340677242,0.24991562271543574,-0.25394225440463714,0,2,3,3,0,2,2,1,0
43,-1.4796747215227046,-1.2055314412403442,-1.6003189894158352,-1.4630489978541648,1.9292348577547629,1.7637515669883725,2.341345093711827,0,2,2,3,0,2,1,1,0
6,0.9409171998578564,0.897868278873246,0.5233111645068526,0.9838139577078394,0.46986449459092183,0.8833353449386142,0.5148408278661848,3,1,3,3,1,2,3,0,1
11,0.7952518402639757,0.6909765031243683,0.7865711009435494,0.4518872282378385,0.5435021487886583,0.31224345677434495,0.3554414346173656,3,1,3,3,1,2,3,0,1
28,-0.9327167532940743,-1.412423216989222,0.5408618269359657,-0.8247369224901637,-0.7639258015475645,1.1648775772333475,-0.4460687186395759,0,2,3,3,0,2,2,1,0
41,-1.534489560673015,-1.412423216989222,-1.424812365124704,-1.4630489978541648,2.0124380643554565,2.0664443721620365,2.0845703029259206,0,2,2,3,0,2,1,1,0
6,-1.0781975511399744,-1.2400134038651571,-1.407261702695591,0.4518872282378385,1.7450233740886365,-0.5603462200503933,-0.6359235902363717,0,2,2,3,1,2,1,1,0
33,-1.3571072646886262,-1.2400134038651571,-0.863191167393084,-1.569434343748165,1.0703686176654368,1.9461196227340412,1.3547218633267772,0,2,2,3,0,2,1,1,0
13,-1.0964691641900781,-1.2400134038651571,-1.4950150148411565,0.4518872282378385,1.8538386573827008,-0.5603462200503933,-0.6755781912305212,0,2,2,3,1,2,1,1,0
18,-1.5073958960694274,-1.2055314412403442,-1.582768326986722,-1.675819689642165,1.9080769823818715,2.0202533257132655,2.6524343265063375,0,2,2,3,0,2,1,1,0
26,-0.9691769266076897,-1.0676035907410923,-1.2493057408335728,0.4518872282378385,1.3337632948473828,-0.4824364274767559,-0.5645453084469026,0,2,2,3,1,2,2,1,0
4,-0.7951075139995574,-1.0331216281162794,0.5057605020777395,-0.9736764067417639,-0.5225121133434611,1.0059261545914597,-0.4924470683349638,0,2,3,3,0,2,2,1,0
4,-0.7870698498749913,-1.1020855533659053,-0.30156996966146415,0.4518872282378385,0.332355906892894,-0.4980183859914834,-0.1362756177100881,0,2,2,3,1,2,2,1,0
20,0.9711668703519168,0.966832204122872,0.5584124893650788,0.8774286118138392,0.5398911779025789,0.848326238720446,0.4899670953631114,3,1,3,3,1,2,3,0,1
7,-1.0428724325764407,-1.1020855533659053,-1.5301163396993827,0.4518872282378385,1.6863191129518076,-0.4980183859914834,-0.6914400316281809,0,2,2,3,1,2,2,1,0
6,0.4564149271459437,0.5530486526251165,0.1371965910663639,0.6646579200258389,0.07587638983401164,0.3675881671269026,0.09118880085280502,2,1,3,3,1,2,3,0,1
31,0.6329390110022225,0.6564945404995554,0.15474725349547702,0.4518872282378385,0.1015907270770814,0.29666149825961746,0.06992830745948928,3,1,3,3,1,2,3,0,0
4,-1.094752739933856,-1.377941254364409,0.17229791592459015,-1.4630489978541648,-0.23741640639350323,2.0159955712997593,-0.25208029322583275,0,2,3,3,0,2,1,1,0
13,-1.4372255194871104,-1.2607025814400448,-1.2493057408335728,-1.5056031362117648,1.5750029724767527,1.8981177604463992,1.8809586414863895,0,2,2,3,0,2,1,1,0
10,1.2456471019490276,0.8289043536236201,1.8922628339776761,0.4518872282378385,1.5685049012842653,0.37457129083325486,0.8550894071436492,3,1,4,1,1,2,0,0,1
4,-0.6653329209068266,-0.9227793477168779,0.6286151390815313,-0.6119662307021633,-0.58007306800661,0.5647097991920986,-0.38469123722604087,0,2,3,3,0,2,2,1,0
6,-0.7997492419612755,-0.584856113993711,-1.2493057408335728,0.13273119055583796,0.7306641007739576,-0.07762864831424614,-0.16582183834908326,1,2,2,3,0,2,2,1,0
20,-0.9513113494031443,-0.8745046000421398,0.08454460377902454,-1.2502783060661644,-0.07393464491349704,1.093374129987755,-0.10570428399987383,0,2,2,3,0,2,2,1,0
16,-1.6060626065399866,-1.412423216989222,-1.6178696518449482,-1.675819689642165,2.285116658328074,2.3669666371382663,2.711257817836279,0,2,2,3,0,2,1,1,0
20,-1.4241031792056724,-1.308977329114783,-1.0386977916842153,-1.569434343748165,1.3596318611162275,2.054353975500485,1.6301679870445847,0,2,2,3,0,2,1,1,0
38,0.7969774926075962,1.1737239798717496,-0.12606334537033292,0.5582725741318387,-0.14796357144401406,0.6552579075632681,-0.07037770832356678,3,1,2,3,1,2,3,0,0
